site,time_utc,time_local,temperature_c
B23,2024-03-21 05:25:59,2024-03-20 19:25:59,29.8874
B23,2024-03-21 05:27:59,2024-03-20 19:27:59,29.8862
B23,2024-03-21 05:29:59,2024-03-20 19:29:59,29.8756
B23,2024-03-21 05:31:59,2024-03-20 19:31:59,29.8767
B23,2024-03-21 05:33:59,2024-03-20 19:33:59,29.8771
B23,2024-03-21 05:35:59,2024-03-20 19:35:59,29.8717
B23,2024-03-21 05:37:59,2024-03-20 19:37:59,29.8551
B23,2024-03-21 05:39:59,2024-03-20 19:39:59,29.8516
B23,2024-03-21 05:41:59,2024-03-20 19:41:59,29.8404
B23,2024-03-21 05:43:59,2024-03-20 19:43:59,29.8348
B23,2024-03-21 05:45:59,2024-03-20 19:45:59,29.8189
B23,2024-03-21 05:47:59,2024-03-20 19:47:59,29.817
B23,2024-03-21 05:49:59,2024-03-20 19:49:59,29.8097
B23,2024-03-21 05:51:59,2024-03-20 19:51:59,29.7999
B23,2024-03-21 05:53:59,2024-03-20 19:53:59,29.7997
B23,2024-03-21 05:55:59,2024-03-20 19:55:59,29.7919
B23,2024-03-21 05:57:59,2024-03-20 19:57:59,29.7948
B23,2024-03-21 05:59:59,2024-03-20 19:59:59,29.7996
B23,2024-03-21 06:01:59,2024-03-20 20:01:59,29.808
B23,2024-03-21 06:03:59,2024-03-20 20:03:59,29.8114
B23,2024-03-21 06:05:59,2024-03-20 20:05:59,29.8117
B23,2024-03-21 06:07:59,2024-03-20 20:07:59,29.8162
B23,2024-03-21 06:09:59,2024-03-20 20:09:59,29.8366
B23,2024-03-21 06:11:59,2024-03-20 20:11:59,29.8487
B23,2024-03-21 06:13:59,2024-03-20 20:13:59,29.8486
B23,2024-03-21 06:15:59,2024-03-20 20:15:59,29.8541
B23,2024-03-21 06:17:59,2024-03-20 20:17:59,29.8594
B23,2024-03-21 06:19:59,2024-03-20 20:19:59,29.8619
B23,2024-03-21 06:21:59,2024-03-20 20:21:59,29.865
B23,2024-03-21 06:23:59,2024-03-20 20:23:59,29.8752
B23,2024-03-21 06:25:59,2024-03-20 20:25:59,29.8836
B23,2024-03-21 06:27:59,2024-03-20 20:27:59,29.8893
B23,2024-03-21 06:29:59,2024-03-20 20:29:59,29.8939
B23,2024-03-21 06:31:59,2024-03-20 20:31:59,29.8868
B23,2024-03-21 06:33:59,2024-03-20 20:33:59,29.8837
B23,2024-03-21 06:35:59,2024-03-20 20:35:59,29.8723
B23,2024-03-21 06:37:59,2024-03-20 20:37:59,29.8596
B23,2024-03-21 06:39:59,2024-03-20 20:39:59,29.8683
B23,2024-03-21 06:41:59,2024-03-20 20:41:59,29.8639
B23,2024-03-21 06:43:59,2024-03-20 20:43:59,29.8575
B23,2024-03-21 06:45:59,2024-03-20 20:45:59,29.8701
B23,2024-03-21 06:47:59,2024-03-20 20:47:59,29.8599
B23,2024-03-21 06:49:59,2024-03-20 20:49:59,29.8611
B23,2024-03-21 06:51:59,2024-03-20 20:51:59,29.8545
B23,2024-03-21 06:53:59,2024-03-20 20:53:59,29.8591
B23,2024-03-21 06:55:59,2024-03-20 20:55:59,29.8492
B23,2024-03-21 06:57:59,2024-03-20 20:57:59,29.8419
B23,2024-03-21 06:59:59,2024-03-20 20:59:59,29.8325
B23,2024-03-21 07:01:59,2024-03-20 21:01:59,29.8266
B23,2024-03-21 07:03:59,2024-03-20 21:03:59,29.8257
B23,2024-03-21 07:05:59,2024-03-20 21:05:59,29.8241
B23,2024-03-21 07:07:59,2024-03-20 21:07:59,29.8255
B23,2024-03-21 07:09:59,2024-03-20 21:09:59,29.8236
B23,2024-03-21 07:11:59,2024-03-20 21:11:59,29.8233
B23,2024-03-21 07:13:59,2024-03-20 21:13:59,29.8234
B23,2024-03-21 07:15:59,2024-03-20 21:15:59,29.8213
B23,2024-03-21 07:17:59,2024-03-20 21:17:59,29.8189
B23,2024-03-21 07:19:59,2024-03-20 21:19:59,29.8184
B23,2024-03-21 07:21:59,2024-03-20 21:21:59,29.8229
B23,2024-03-21 07:23:59,2024-03-20 21:23:59,29.8218
B23,2024-03-21 07:25:59,2024-03-20 21:25:59,29.8238
B23,2024-03-21 07:27:59,2024-03-20 21:27:59,29.8255
B23,2024-03-21 07:29:59,2024-03-20 21:29:59,29.8234
B23,2024-03-21 07:31:59,2024-03-20 21:31:59,29.822
B23,2024-03-21 07:33:59,2024-03-20 21:33:59,29.8245
B23,2024-03-21 07:35:59,2024-03-20 21:35:59,29.8256
B23,2024-03-21 07:37:59,2024-03-20 21:37:59,29.8231
B23,2024-03-21 07:39:59,2024-03-20 21:39:59,29.8251
B23,2024-03-21 07:41:59,2024-03-20 21:41:59,29.8218
B23,2024-03-21 07:43:59,2024-03-20 21:43:59,29.8317
B23,2024-03-21 07:45:59,2024-03-20 21:45:59,29.8313
B23,2024-03-21 07:47:59,2024-03-20 21:47:59,29.8367
B23,2024-03-21 07:49:59,2024-03-20 21:49:59,29.8352
B23,2024-03-21 07:51:59,2024-03-20 21:51:59,29.8323
B23,2024-03-21 07:53:59,2024-03-20 21:53:59,29.8313
B23,2024-03-21 07:55:59,2024-03-20 21:55:59,29.8218
B23,2024-03-21 07:57:59,2024-03-20 21:57:59,29.8114
B23,2024-03-21 07:59:59,2024-03-20 21:59:59,29.8126
B23,2024-03-21 08:01:59,2024-03-20 22:01:59,29.7948
B23,2024-03-21 08:03:59,2024-03-20 22:03:59,29.7935
B23,2024-03-21 08:05:59,2024-03-20 22:05:59,29.7841
B23,2024-03-21 08:07:59,2024-03-20 22:07:59,29.7852
B23,2024-03-21 08:09:59,2024-03-20 22:09:59,29.7679
B23,2024-03-21 08:11:59,2024-03-20 22:11:59,29.7695
B23,2024-03-21 08:13:59,2024-03-20 22:13:59,29.7692
B23,2024-03-21 08:15:59,2024-03-20 22:15:59,29.7589
B23,2024-03-21 08:17:59,2024-03-20 22:17:59,29.7463
B23,2024-03-21 08:19:59,2024-03-20 22:19:59,29.7432
B23,2024-03-21 08:21:59,2024-03-20 22:21:59,29.7301
B23,2024-03-21 08:23:59,2024-03-20 22:23:59,29.7266
B23,2024-03-21 08:25:59,2024-03-20 22:25:59,29.7202
B23,2024-03-21 08:27:59,2024-03-20 22:27:59,29.7151
B23,2024-03-21 08:29:59,2024-03-20 22:29:59,29.7085
B23,2024-03-21 08:31:59,2024-03-20 22:31:59,29.701
B23,2024-03-21 08:33:59,2024-03-20 22:33:59,29.6923
B23,2024-03-21 08:35:59,2024-03-20 22:35:59,29.6914
B23,2024-03-21 08:37:59,2024-03-20 22:37:59,29.6852
B23,2024-03-21 08:39:59,2024-03-20 22:39:59,29.6786
B23,2024-03-21 08:41:59,2024-03-20 22:41:59,29.6736
B23,2024-03-21 08:43:59,2024-03-20 22:43:59,29.6702
B23,2024-03-21 08:45:59,2024-03-20 22:45:59,29.6661
B23,2024-03-21 08:47:59,2024-03-20 22:47:59,29.6593
B23,2024-03-21 08:49:59,2024-03-20 22:49:59,29.6588
B23,2024-03-21 08:51:59,2024-03-20 22:51:59,29.6602
B23,2024-03-21 08:53:59,2024-03-20 22:53:59,29.6562
B23,2024-03-21 08:55:59,2024-03-20 22:55:59,29.6585
B23,2024-03-21 08:57:59,2024-03-20 22:57:59,29.6592
B23,2024-03-21 08:59:59,2024-03-20 22:59:59,29.6566
B23,2024-03-21 09:01:59,2024-03-20 23:01:59,29.6602
B23,2024-03-21 09:03:59,2024-03-20 23:03:59,29.6621
B23,2024-03-21 09:05:59,2024-03-20 23:05:59,29.6645
B23,2024-03-21 09:07:59,2024-03-20 23:07:59,29.6708
B23,2024-03-21 09:09:59,2024-03-20 23:09:59,29.6704
B23,2024-03-21 09:11:59,2024-03-20 23:11:59,29.674
B23,2024-03-21 09:13:59,2024-03-20 23:13:59,29.6774
B23,2024-03-21 09:15:59,2024-03-20 23:15:59,29.68
B23,2024-03-21 09:17:59,2024-03-20 23:17:59,29.6836
B23,2024-03-21 09:19:59,2024-03-20 23:19:59,29.6863
B23,2024-03-21 09:21:59,2024-03-20 23:21:59,29.6907
B23,2024-03-21 09:23:59,2024-03-20 23:23:59,29.6884
B23,2024-03-21 09:25:59,2024-03-20 23:25:59,29.6868
B23,2024-03-21 09:27:59,2024-03-20 23:27:59,29.6905
B23,2024-03-21 09:29:59,2024-03-20 23:29:59,29.6914
B23,2024-03-21 09:31:59,2024-03-20 23:31:59,29.6951
B23,2024-03-21 09:33:59,2024-03-20 23:33:59,29.6995
B23,2024-03-21 09:35:59,2024-03-20 23:35:59,29.7023
B23,2024-03-21 09:37:59,2024-03-20 23:37:59,29.7092
B23,2024-03-21 09:39:59,2024-03-20 23:39:59,29.7124
B23,2024-03-21 09:41:59,2024-03-20 23:41:59,29.7224
B23,2024-03-21 09:43:59,2024-03-20 23:43:59,29.7213
B23,2024-03-21 09:45:59,2024-03-20 23:45:59,29.7194
B23,2024-03-21 09:47:59,2024-03-20 23:47:59,29.7197
B23,2024-03-21 09:49:59,2024-03-20 23:49:59,29.7218
B23,2024-03-21 09:51:59,2024-03-20 23:51:59,29.7209
B23,2024-03-21 09:53:59,2024-03-20 23:53:59,29.7209
B23,2024-03-21 09:55:59,2024-03-20 23:55:59,29.7179
B23,2024-03-21 09:57:59,2024-03-20 23:57:59,29.7189
B23,2024-03-21 09:59:59,2024-03-20 23:59:59,29.7213
B23,2024-03-21 10:01:59,2024-03-21 00:01:59,29.7239
B23,2024-03-21 10:03:59,2024-03-21 00:03:59,29.7261
B23,2024-03-21 10:05:59,2024-03-21 00:05:59,29.7274
B23,2024-03-21 10:07:59,2024-03-21 00:07:59,29.7303
B23,2024-03-21 10:09:59,2024-03-21 00:09:59,29.731
B23,2024-03-21 10:11:59,2024-03-21 00:11:59,29.7278
B23,2024-03-21 10:13:59,2024-03-21 00:13:59,29.7309
B23,2024-03-21 10:15:59,2024-03-21 00:15:59,29.7331
B23,2024-03-21 10:17:59,2024-03-21 00:17:59,29.7339
B23,2024-03-21 10:19:59,2024-03-21 00:19:59,29.7373
B23,2024-03-21 10:21:59,2024-03-21 00:21:59,29.7467
B23,2024-03-21 10:23:59,2024-03-21 00:23:59,29.7486
B23,2024-03-21 10:25:59,2024-03-21 00:25:59,29.7535
B23,2024-03-21 10:27:59,2024-03-21 00:27:59,29.7618
B23,2024-03-21 10:29:59,2024-03-21 00:29:59,29.7584
B23,2024-03-21 10:31:59,2024-03-21 00:31:59,29.762
B23,2024-03-21 10:33:59,2024-03-21 00:33:59,29.7662
B23,2024-03-21 10:35:59,2024-03-21 00:35:59,29.7789
B23,2024-03-21 10:37:59,2024-03-21 00:37:59,29.7849
B23,2024-03-21 10:39:59,2024-03-21 00:39:59,29.7878
B23,2024-03-21 10:41:59,2024-03-21 00:41:59,29.7933
B23,2024-03-21 10:43:59,2024-03-21 00:43:59,29.7964
B23,2024-03-21 10:45:59,2024-03-21 00:45:59,29.8047
B23,2024-03-21 10:47:59,2024-03-21 00:47:59,29.8145
B23,2024-03-21 10:49:59,2024-03-21 00:49:59,29.8179
B23,2024-03-21 10:51:59,2024-03-21 00:51:59,29.8309
B23,2024-03-21 10:53:59,2024-03-21 00:53:59,29.8332
B23,2024-03-21 10:55:59,2024-03-21 00:55:59,29.8373
B23,2024-03-21 10:57:59,2024-03-21 00:57:59,29.8356
B23,2024-03-21 10:59:59,2024-03-21 00:59:59,29.8454
B23,2024-03-21 11:01:59,2024-03-21 01:01:59,29.8435
B23,2024-03-21 11:03:59,2024-03-21 01:03:59,29.8419
B23,2024-03-21 11:05:59,2024-03-21 01:05:59,29.8372
B23,2024-03-21 11:07:59,2024-03-21 01:07:59,29.8364
B23,2024-03-21 11:09:59,2024-03-21 01:09:59,29.8368
B23,2024-03-21 11:11:59,2024-03-21 01:11:59,29.8382
B23,2024-03-21 11:13:59,2024-03-21 01:13:59,29.8393
B23,2024-03-21 11:15:59,2024-03-21 01:15:59,29.8257
B23,2024-03-21 11:17:59,2024-03-21 01:17:59,29.8345
B23,2024-03-21 11:19:59,2024-03-21 01:19:59,29.8426
B23,2024-03-21 11:21:59,2024-03-21 01:21:59,29.8422
B23,2024-03-21 11:23:59,2024-03-21 01:23:59,29.8449
B23,2024-03-21 11:25:59,2024-03-21 01:25:59,29.8559
B23,2024-03-21 11:27:59,2024-03-21 01:27:59,29.8648
B23,2024-03-21 11:29:59,2024-03-21 01:29:59,29.8632
B23,2024-03-21 11:31:59,2024-03-21 01:31:59,29.8753
B23,2024-03-21 11:33:59,2024-03-21 01:33:59,29.873
B23,2024-03-21 11:35:59,2024-03-21 01:35:59,29.8748
B23,2024-03-21 11:37:59,2024-03-21 01:37:59,29.8792
B23,2024-03-21 11:39:59,2024-03-21 01:39:59,29.873
B23,2024-03-21 11:41:59,2024-03-21 01:41:59,29.8739
B23,2024-03-21 11:43:59,2024-03-21 01:43:59,29.8749
B23,2024-03-21 11:45:59,2024-03-21 01:45:59,29.8746
B23,2024-03-21 11:47:59,2024-03-21 01:47:59,29.871
B23,2024-03-21 11:49:59,2024-03-21 01:49:59,29.8748
B23,2024-03-21 11:51:59,2024-03-21 01:51:59,29.8775
B23,2024-03-21 11:53:59,2024-03-21 01:53:59,29.8789
B23,2024-03-21 11:55:59,2024-03-21 01:55:59,29.8748
B23,2024-03-21 11:57:59,2024-03-21 01:57:59,29.8783
B23,2024-03-21 11:59:59,2024-03-21 01:59:59,29.8802
B23,2024-03-21 12:01:59,2024-03-21 02:01:59,29.8851
B23,2024-03-21 12:03:59,2024-03-21 02:03:59,29.8878
B23,2024-03-21 12:05:59,2024-03-21 02:05:59,29.8872
B23,2024-03-21 12:07:59,2024-03-21 02:07:59,29.8915
B23,2024-03-21 12:09:59,2024-03-21 02:09:59,29.892
B23,2024-03-21 12:11:59,2024-03-21 02:11:59,29.896
B23,2024-03-21 12:13:59,2024-03-21 02:13:59,29.8999
B23,2024-03-21 12:15:59,2024-03-21 02:15:59,29.8974
B23,2024-03-21 12:17:59,2024-03-21 02:17:59,29.8959
B23,2024-03-21 12:19:59,2024-03-21 02:19:59,29.9013
B23,2024-03-21 12:21:59,2024-03-21 02:21:59,29.9001
B23,2024-03-21 12:23:59,2024-03-21 02:23:59,29.8996
B23,2024-03-21 12:25:59,2024-03-21 02:25:59,29.8994
B23,2024-03-21 12:27:59,2024-03-21 02:27:59,29.8985
B23,2024-03-21 12:29:59,2024-03-21 02:29:59,29.8952
B23,2024-03-21 12:31:59,2024-03-21 02:31:59,29.8971
B23,2024-03-21 12:33:59,2024-03-21 02:33:59,29.8959
B23,2024-03-21 12:35:59,2024-03-21 02:35:59,29.8941
B23,2024-03-21 12:37:59,2024-03-21 02:37:59,29.8863
B23,2024-03-21 12:39:59,2024-03-21 02:39:59,29.8814
B23,2024-03-21 12:41:59,2024-03-21 02:41:59,29.8793
B23,2024-03-21 12:43:59,2024-03-21 02:43:59,29.8779
B23,2024-03-21 12:45:59,2024-03-21 02:45:59,29.8738
B23,2024-03-21 12:47:59,2024-03-21 02:47:59,29.8689
B23,2024-03-21 12:49:59,2024-03-21 02:49:59,29.8664
B23,2024-03-21 12:51:59,2024-03-21 02:51:59,29.8612
B23,2024-03-21 12:53:59,2024-03-21 02:53:59,29.8513
B23,2024-03-21 12:55:59,2024-03-21 02:55:59,29.8441
B23,2024-03-21 12:57:59,2024-03-21 02:57:59,29.8449
B23,2024-03-21 12:59:59,2024-03-21 02:59:59,29.8341
B23,2024-03-21 13:01:59,2024-03-21 03:01:59,29.8324
B23,2024-03-21 13:03:59,2024-03-21 03:03:59,29.8191
B23,2024-03-21 13:05:59,2024-03-21 03:05:59,29.8159
B23,2024-03-21 13:07:59,2024-03-21 03:07:59,29.8125
B23,2024-03-21 13:09:59,2024-03-21 03:09:59,29.8138
B23,2024-03-21 13:11:59,2024-03-21 03:11:59,29.8088
B23,2024-03-21 13:13:59,2024-03-21 03:13:59,29.8047
B23,2024-03-21 13:15:59,2024-03-21 03:15:59,29.8042
B23,2024-03-21 13:17:59,2024-03-21 03:17:59,29.8058
B23,2024-03-21 13:19:59,2024-03-21 03:19:59,29.8026
B23,2024-03-21 13:21:59,2024-03-21 03:21:59,29.8033
B23,2024-03-21 13:23:59,2024-03-21 03:23:59,29.8055
B23,2024-03-21 13:25:59,2024-03-21 03:25:59,29.8034
B23,2024-03-21 13:27:59,2024-03-21 03:27:59,29.7991
B23,2024-03-21 13:29:59,2024-03-21 03:29:59,29.7977
B23,2024-03-21 13:31:59,2024-03-21 03:31:59,29.797
B23,2024-03-21 13:33:59,2024-03-21 03:33:59,29.7917
B23,2024-03-21 13:35:59,2024-03-21 03:35:59,29.7914
B23,2024-03-21 13:37:59,2024-03-21 03:37:59,29.7906
B23,2024-03-21 13:39:59,2024-03-21 03:39:59,29.7928
B23,2024-03-21 13:41:59,2024-03-21 03:41:59,29.79
B23,2024-03-21 13:43:59,2024-03-21 03:43:59,29.787
B23,2024-03-21 13:45:59,2024-03-21 03:45:59,29.7798
B23,2024-03-21 13:47:59,2024-03-21 03:47:59,29.7803
B23,2024-03-21 13:49:59,2024-03-21 03:49:59,29.7687
B23,2024-03-21 13:51:59,2024-03-21 03:51:59,29.7663
B23,2024-03-21 13:53:59,2024-03-21 03:53:59,29.7673
B23,2024-03-21 13:55:59,2024-03-21 03:55:59,29.7612
B23,2024-03-21 13:57:59,2024-03-21 03:57:59,29.7552
B23,2024-03-21 13:59:59,2024-03-21 03:59:59,29.754
B23,2024-03-21 14:01:59,2024-03-21 04:01:59,29.7519
B23,2024-03-21 14:03:59,2024-03-21 04:03:59,29.7496
B23,2024-03-21 14:05:59,2024-03-21 04:05:59,29.7512
B23,2024-03-21 14:07:59,2024-03-21 04:07:59,29.7469
B23,2024-03-21 14:09:59,2024-03-21 04:09:59,29.7501
B23,2024-03-21 14:11:59,2024-03-21 04:11:59,29.7521
B23,2024-03-21 14:13:59,2024-03-21 04:13:59,29.7508
B23,2024-03-21 14:15:59,2024-03-21 04:15:59,29.7452
B23,2024-03-21 14:17:59,2024-03-21 04:17:59,29.7514
B23,2024-03-21 14:19:59,2024-03-21 04:19:59,29.747
B23,2024-03-21 14:21:59,2024-03-21 04:21:59,29.7502
B23,2024-03-21 14:23:59,2024-03-21 04:23:59,29.7481
B23,2024-03-21 14:25:59,2024-03-21 04:25:59,29.7493
B23,2024-03-21 14:27:59,2024-03-21 04:27:59,29.7448
B23,2024-03-21 14:29:59,2024-03-21 04:29:59,29.7481
B23,2024-03-21 14:31:59,2024-03-21 04:31:59,29.7429
B23,2024-03-21 14:33:59,2024-03-21 04:33:59,29.7476
B23,2024-03-21 14:35:59,2024-03-21 04:35:59,29.7462
B23,2024-03-21 14:37:59,2024-03-21 04:37:59,29.7442
B23,2024-03-21 14:39:59,2024-03-21 04:39:59,29.7444
B23,2024-03-21 14:41:59,2024-03-21 04:41:59,29.7452
B23,2024-03-21 14:43:59,2024-03-21 04:43:59,29.744
B23,2024-03-21 14:45:59,2024-03-21 04:45:59,29.7512
B23,2024-03-21 14:47:59,2024-03-21 04:47:59,29.7504
B23,2024-03-21 14:49:59,2024-03-21 04:49:59,29.7503
B23,2024-03-21 14:51:59,2024-03-21 04:51:59,29.75
B23,2024-03-21 14:53:59,2024-03-21 04:53:59,29.7471
B23,2024-03-21 14:55:59,2024-03-21 04:55:59,29.7468
B23,2024-03-21 14:57:59,2024-03-21 04:57:59,29.745
B23,2024-03-21 14:59:59,2024-03-21 04:59:59,29.7464
B23,2024-03-21 15:01:59,2024-03-21 05:01:59,29.7435
B23,2024-03-21 15:03:59,2024-03-21 05:03:59,29.7406
B23,2024-03-21 15:05:59,2024-03-21 05:05:59,29.7385
B23,2024-03-21 15:07:59,2024-03-21 05:07:59,29.7337
B23,2024-03-21 15:09:59,2024-03-21 05:09:59,29.7448
B23,2024-03-21 15:11:59,2024-03-21 05:11:59,29.7431
B23,2024-03-21 15:13:59,2024-03-21 05:13:59,29.7435
B23,2024-03-21 15:15:59,2024-03-21 05:15:59,29.7439
B23,2024-03-21 15:17:59,2024-03-21 05:17:59,29.7441
B23,2024-03-21 15:19:59,2024-03-21 05:19:59,29.7422
B23,2024-03-21 15:21:59,2024-03-21 05:21:59,29.7437
B23,2024-03-21 15:23:59,2024-03-21 05:23:59,29.7432
B23,2024-03-21 15:25:59,2024-03-21 05:25:59,29.7336
B23,2024-03-21 15:27:59,2024-03-21 05:27:59,29.7366
B23,2024-03-21 15:29:59,2024-03-21 05:29:59,29.7401
B23,2024-03-21 15:31:59,2024-03-21 05:31:59,29.735
B23,2024-03-21 15:33:59,2024-03-21 05:33:59,29.7298
B23,2024-03-21 15:35:59,2024-03-21 05:35:59,29.7224
B23,2024-03-21 15:37:59,2024-03-21 05:37:59,29.7222
B23,2024-03-21 15:39:59,2024-03-21 05:39:59,29.7235
B23,2024-03-21 15:41:59,2024-03-21 05:41:59,29.7223
B23,2024-03-21 15:43:59,2024-03-21 05:43:59,29.7189
B23,2024-03-21 15:45:59,2024-03-21 05:45:59,29.712
B23,2024-03-21 15:47:59,2024-03-21 05:47:59,29.7171
B23,2024-03-21 15:49:59,2024-03-21 05:49:59,29.7115
B23,2024-03-21 15:51:59,2024-03-21 05:51:59,29.7065
B23,2024-03-21 15:53:59,2024-03-21 05:53:59,29.7065
B23,2024-03-21 15:55:59,2024-03-21 05:55:59,29.7042
B23,2024-03-21 15:57:59,2024-03-21 05:57:59,29.7018
B23,2024-03-21 15:59:59,2024-03-21 05:59:59,29.7006
B23,2024-03-21 16:01:59,2024-03-21 06:01:59,29.7028
B23,2024-03-21 16:03:59,2024-03-21 06:03:59,29.698
B23,2024-03-21 16:05:59,2024-03-21 06:05:59,29.6941
B23,2024-03-21 16:07:59,2024-03-21 06:07:59,29.6986
B23,2024-03-21 16:09:59,2024-03-21 06:09:59,29.6946
B23,2024-03-21 16:11:59,2024-03-21 06:11:59,29.6963
B23,2024-03-21 16:13:59,2024-03-21 06:13:59,29.6951
B23,2024-03-21 16:15:59,2024-03-21 06:15:59,29.6949
B23,2024-03-21 16:17:59,2024-03-21 06:17:59,29.6962
B23,2024-03-21 16:19:59,2024-03-21 06:19:59,29.6953
B23,2024-03-21 16:21:59,2024-03-21 06:21:59,29.6953
B23,2024-03-21 16:23:59,2024-03-21 06:23:59,29.6945
B23,2024-03-21 16:25:59,2024-03-21 06:25:59,29.688
B23,2024-03-21 16:27:59,2024-03-21 06:27:59,29.6855
B23,2024-03-21 16:29:59,2024-03-21 06:29:59,29.6893
B23,2024-03-21 16:31:59,2024-03-21 06:31:59,29.6851
B23,2024-03-21 16:33:59,2024-03-21 06:33:59,29.691
B23,2024-03-21 16:35:59,2024-03-21 06:35:59,29.7039
B23,2024-03-21 16:37:59,2024-03-21 06:37:59,29.7051
B23,2024-03-21 16:39:59,2024-03-21 06:39:59,29.7116
B23,2024-03-21 16:41:59,2024-03-21 06:41:59,29.7115
B23,2024-03-21 16:43:59,2024-03-21 06:43:59,29.7163
B23,2024-03-21 16:45:59,2024-03-21 06:45:59,29.7134
B23,2024-03-21 16:47:59,2024-03-21 06:47:59,29.7053
B23,2024-03-21 16:49:59,2024-03-21 06:49:59,29.7179
B23,2024-03-21 16:51:59,2024-03-21 06:51:59,29.7181
B23,2024-03-21 16:53:59,2024-03-21 06:53:59,29.7196
B23,2024-03-21 16:55:59,2024-03-21 06:55:59,29.7248
B23,2024-03-21 16:57:59,2024-03-21 06:57:59,29.7288
B23,2024-03-21 16:59:59,2024-03-21 06:59:59,29.7298
B23,2024-03-21 17:01:59,2024-03-21 07:01:59,29.7371
B23,2024-03-21 17:03:59,2024-03-21 07:03:59,29.733
B23,2024-03-21 17:05:59,2024-03-21 07:05:59,29.7336
B23,2024-03-21 17:07:59,2024-03-21 07:07:59,29.7357
B23,2024-03-21 17:09:59,2024-03-21 07:09:59,29.7373
B23,2024-03-21 17:11:59,2024-03-21 07:11:59,29.7443
B23,2024-03-21 17:13:59,2024-03-21 07:13:59,29.7421
B23,2024-03-21 17:15:59,2024-03-21 07:15:59,29.7487
B23,2024-03-21 17:17:59,2024-03-21 07:17:59,29.745
B23,2024-03-21 17:19:59,2024-03-21 07:19:59,29.742
B23,2024-03-21 17:21:59,2024-03-21 07:21:59,29.7547
B23,2024-03-21 17:23:59,2024-03-21 07:23:59,29.7594
B23,2024-03-21 17:25:59,2024-03-21 07:25:59,29.761
B23,2024-03-21 17:27:59,2024-03-21 07:27:59,29.7645
B23,2024-03-21 17:29:59,2024-03-21 07:29:59,29.7583
B23,2024-03-21 17:31:59,2024-03-21 07:31:59,29.7676
B23,2024-03-21 17:33:59,2024-03-21 07:33:59,29.7788
B23,2024-03-21 17:35:59,2024-03-21 07:35:59,29.7793
B23,2024-03-21 17:37:59,2024-03-21 07:37:59,29.7869
B23,2024-03-21 17:39:59,2024-03-21 07:39:59,29.7958
B23,2024-03-21 17:41:59,2024-03-21 07:41:59,29.7894
B23,2024-03-21 17:43:59,2024-03-21 07:43:59,29.8039
B23,2024-03-21 17:45:59,2024-03-21 07:45:59,29.8022
B23,2024-03-21 17:47:59,2024-03-21 07:47:59,29.8063
B23,2024-03-21 17:49:59,2024-03-21 07:49:59,29.8141
B23,2024-03-21 17:51:59,2024-03-21 07:51:59,29.8113
B23,2024-03-21 17:53:59,2024-03-21 07:53:59,29.8114
B23,2024-03-21 17:55:59,2024-03-21 07:55:59,29.8322
B23,2024-03-21 17:57:59,2024-03-21 07:57:59,29.8286
B23,2024-03-21 17:59:59,2024-03-21 07:59:59,29.8453
B23,2024-03-21 18:01:59,2024-03-21 08:01:59,29.849
B23,2024-03-21 18:03:59,2024-03-21 08:03:59,29.8337
B23,2024-03-21 18:05:59,2024-03-21 08:05:59,29.8506
B23,2024-03-21 18:07:59,2024-03-21 08:07:59,29.8636
B23,2024-03-21 18:09:59,2024-03-21 08:09:59,29.8669
B23,2024-03-21 18:11:59,2024-03-21 08:11:59,29.8671
B23,2024-03-21 18:13:59,2024-03-21 08:13:59,29.8753
B23,2024-03-21 18:15:59,2024-03-21 08:15:59,29.8832
B23,2024-03-21 18:17:59,2024-03-21 08:17:59,29.8643
B23,2024-03-21 18:19:59,2024-03-21 08:19:59,29.8823
B23,2024-03-21 18:21:59,2024-03-21 08:21:59,29.8805
B23,2024-03-21 18:23:59,2024-03-21 08:23:59,29.9067
B23,2024-03-21 18:25:59,2024-03-21 08:25:59,29.8959
B23,2024-03-21 18:27:59,2024-03-21 08:27:59,29.8857
B23,2024-03-21 18:29:59,2024-03-21 08:29:59,29.9087
B23,2024-03-21 18:31:59,2024-03-21 08:31:59,29.9018
B23,2024-03-21 18:33:59,2024-03-21 08:33:59,29.9186
B23,2024-03-21 18:35:59,2024-03-21 08:35:59,29.9122
B23,2024-03-21 18:37:59,2024-03-21 08:37:59,29.9239
B23,2024-03-21 18:39:59,2024-03-21 08:39:59,29.9326
B23,2024-03-21 18:41:59,2024-03-21 08:41:59,29.938
B23,2024-03-21 18:43:59,2024-03-21 08:43:59,29.9347
B23,2024-03-21 18:45:59,2024-03-21 08:45:59,29.9329
B23,2024-03-21 18:47:59,2024-03-21 08:47:59,29.941
B23,2024-03-21 18:49:59,2024-03-21 08:49:59,29.9525
B23,2024-03-21 18:51:59,2024-03-21 08:51:59,29.9649
B23,2024-03-21 18:53:59,2024-03-21 08:53:59,29.9508
B23,2024-03-21 18:55:59,2024-03-21 08:55:59,29.9703
B23,2024-03-21 18:57:59,2024-03-21 08:57:59,29.9565
B23,2024-03-21 18:59:59,2024-03-21 08:59:59,29.9574
B23,2024-03-21 19:01:59,2024-03-21 09:01:59,29.9396
B23,2024-03-21 19:03:59,2024-03-21 09:03:59,29.9693
B23,2024-03-21 19:05:59,2024-03-21 09:05:59,29.9928
B23,2024-03-21 19:07:59,2024-03-21 09:07:59,29.9699
