Date_french_format,Number,Stage,Timing,Site,Transect,ID,Replicate,Data,Backup,Quantity_DNA._RNA._shield_Data.ml.,Quantity_DNA._RNA._shield_backup.ml.,Box_name_Data,Box_name_backup,Freezer_US_tubes,Freezer_backup_moorea,Wirlpak,Picture,Picture_name,Recruit_size_cm2,Red_standard,Green_standard,Blue_standard,Red_coral,Green_coral,Blue_coral,Scleractinian.corals,Macroalgae,Crustose.coralline.algae,Algal.turf,Millepora,Sand,dalle_coralienne,Others,Note1,gDNA.Extraction.Date,gDNA.Extraction.Plate,Plate.Well,Priority,Haplotype ,Note2,Extraction.Notebook.Link
31/03/2023,1961,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1961_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1962,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1962_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1963,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1963_S2_T5,0.336,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1964,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1964_S2_T5,5.158,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1965,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1965_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1966,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1966_S2_T5,7.832,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1967,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1967_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1968,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1968_S2_T5,2.319,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1969,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1969_S2_T5,0.646,NA,,NA,NA,NA,NA,1,1,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1970,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_5,NA,_20__C,NA,NO,YES,1970_S2_T5,1.867,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate033,,,,,
31/03/2023,1971,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,NO,YES,1971_S2_T5,0.164,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1972,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_6,NA,_20__C,NA,NO,YES,1972_S2_T5,0.22,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1973,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,1,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1973_S2_T5,0.313,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1974,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_6,NA,_20__C,NA,NO,YES,1974_S2_T5,0.211,NA,,NA,NA,NA,NA,1,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1975,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,NO,YES,1975_S2_T5,0.658,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1976,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,1976_S2_T5,0.272,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1977,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1977_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1978,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1978_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1979,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1979_S2_T5,3.38,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1980,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,1980_S2_T5,0.314,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1981,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,1981_S2_T5,0.552,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1982,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1982_S2_T5,1.323,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1983,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,1983_S2_T5,1.082,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1984,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,NO,YES,1984_S2_T5,0.137,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate032,,,,,
31/03/2023,1985,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1985_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1986,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1986_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1987,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_5,Site_2_5_backup,_20__C,_40_up,YES,YES,1987_S2_T5,2.382,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate033,,,,,
31/03/2023,1988,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1988_S2_T5,2.687,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1989,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_5,Site_2_5_backup,_20__C,_40_up,YES,YES,1989_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate033,,,,,
31/03/2023,1990,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1990_S2_T5,5.453,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1991,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,1991_S2_T5,0.852,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1992,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1992_S2_T5,3.6,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,1993,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1993_S2_T5,0.388,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,1994,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,1994_S2_T5,2.857,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,,,,,,
31/03/2023,1995,Adult,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1995_S2_T5,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate032,,,,Also in plate 36,
31/03/2023,1996,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1996_S2_T5,4.071,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1997,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,1997_S2_T5,3.695,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,1998,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,1998_S2_T5,0.543,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate035,,,,,
31/03/2023,1999,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_6,NA,_20__C,NA,NO,YES,1999_S2_T5,0.354,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2000,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,2000_S2_T5,0.617,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2001,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_6,NA,_20__C,NA,NO,YES,2001_S2_T5,0.186,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2002,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2002_S2_T5,0.927,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2003,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2003_S2_T5,0.407,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2004,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_5,Site_2_5_backup,_20__C,_40_up,YES,YES,2004_S2_T5,0.954,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate033,,,,,
31/03/2023,2005,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,2005_S2_T5,0.591,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2006,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,2006_S2_T5,1.826,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2007,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2007_S2_T5,4.968,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate035,,,,,
31/03/2023,2008,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2008_S2_T5,0.311,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2009,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2009_S2_T5,0.208,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2010,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2010_S2_T5,2.613,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2011,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2011_S2_T5,2.261,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2012,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2012_S2_T5,0.365,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2013,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2013_S2_T5,1.781,NA,,NA,NA,NA,NA,0,1,1,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2014,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_5,Site_2_5_backup,_20__C,_40_up,YES,YES,2014_S2_T5,2.188,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate033,,,,,
31/03/2023,2015,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2015_S2_T5,0.602,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,2016,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2016_S2_T5,2.177,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2017,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2017_S2_T5,2.701,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2018,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2018_S2_T5,0.453,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2019,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_5,Site_2_5_backup,_20__C,_40_up,NO,YES,2019_S2_T5,1.797,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate033,,,,,
31/03/2023,2020,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2020_S2_T5,6.607,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2021,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2021_S2_T5,3.934,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2022,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2022_S2_T5,3.329,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2023,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_7,NA,_20__C,NA,NO,YES,2023_S2_T5,0.534,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,2024,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,NO,YES,2024_S2_T5,0.467,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2025,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,NO,YES,2025_S2_T5,1.299,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2026,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_6,NA,_20__C,NA,NO,YES,2026_S2_T5,0.271,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate036,,,,,
31/03/2023,2085,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,NO,YES,2085_S2_T5,0.644,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2086,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_7,NA,_20__C,NA,NO,YES,2086_S2_T5,0.919,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,2087,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2087_S2_T5,0.326,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2088,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,YES,YES,2088_S2_T5,3.182,NA,,NA,NA,NA,NA,0,0,0,0,0,0,1,0,,,Plate032,,,,,
31/03/2023,2089,Recruit,Pre_bleach,S2,T5,POC_ID,1,1,0,0.5,NA,Site_2_7,NA,_20__C,NA,NO,YES,2089_S2_T5,0.535,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate032,,,,,
31/03/2023,2090,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2090_S2_T5,4.08,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate019,,,,Also in plate 36,
31/03/2023,2091,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2091_S2_T5,1.249,NA,,NA,NA,NA,NA,1,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2092,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2092_S2_T5,1.623,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2093,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2093_S2_T5,1.425,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,2094,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_7,Site_2_7_backup,_20__C,_40_up,NO,YES,2094_S2_T5,0.484,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate019,,,,Also in plate 32,
31/03/2023,2095,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_5,Site_2_5_backup,_20__C,_40_up,NO,YES,2095_S2_T5,0.584,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate033,,,,,
31/03/2023,2096,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2096_S2_T5,1.974,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2097,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2097_S2_T5,3.062,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate035,,,,,
31/03/2023,2098,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2098_S2_T5,0.744,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
31/03/2023,2099,Recruit,Pre_bleach,S2,T5,POC_ID,2,1,1,0.5,0.5,Site_2_6,Site_2_6_backup,_20__C,_40_up,YES,YES,2099_S2_T5,0.648,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate036,,,,,
18/07/2023,2027,Adult,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2027_S2_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2028,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2028_S2_T6,1.269,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2029,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,NO,YES,2029_S2_T6,0.126,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2030,NA,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,NO,2030_S2_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2031,Adult,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2031_S2_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,,,,,,
18/07/2023,2032,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2032_S2_T6,7.322,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,1,,,Plate019,,,,,
18/07/2023,2033,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2033_S2_T6,2.091,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2034,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2034_S2_T6,2.702,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,,,,,,
18/07/2023,2035,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,NO,YES,2035_S2_T6,3.076,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2036,Adult,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2036_S2_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2037,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2037_S2_T6,2.761,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2038,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2038_S2_T6,2.341,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2039,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2039_S2_T6,0.721,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2040,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2040_S2_T6,10.018,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,,,,,,
18/07/2023,2041,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2041_S2_T6,1.436,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2042,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2042_S2_T6,0.512,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2043,Recruit,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,NO,YES,2043_S2_T6,0.92,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate019,,,,,
18/07/2023,2044,Adult,Pre_bleach,S2,T6,POC_ID,2,1,1,0.5,0.5,Site_2_8,Site_2_8_backup,Moorea,_40_up,YES,YES,2044_S2_T6,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,,,,,,
